VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
1650,Circa Wines,26627,Maz Caz Blanc,10.66,15.99,750.0,84,895.44,108.0,1726.92,223.86,12.120000000000001,211.97,831.48,48.148148148148145,1.2857142857142858,1.9285714285714286,10.66,Medium,0.0
90011,FORTUNE WINE BROKERS LLC,44895,Rain Svgn Bl Marlboro,10.66,16.99,750.0,84,895.44,180.0,3010.2,284.83,20.270000000000003,238.60999999999999,2114.7599999999998,70.25313932629061,2.142857142857143,3.361699276333422,10.66,Medium,0.0
90024,VINILANDIA USA,23929,La Mura Blanco,4.66,8.99,750.0,192,894.72,336.0,2348.64,167.76,37.800000000000004,2802.64,1453.9199999999998,61.904761904761905,1.75,2.6249999999999996,4.66,Medium,0.0
1392,CONSTELLATION BRANDS INC,16851,R M Woodbridge Sweet White,2.54,3.79,750.0,352,894.08,704.0,2668.16,477.54,79.06,79528.99,1774.08,66.49076517150397,2.0,2.9842519685039366,2.54,Medium,0.0
3960,DIAGEO NORTH AMERICA INC,2058,Booth's Cask Mellowed Gin,33.08,43.99,750.0,27,893.16,162.0,7126.38,5014.860000000001,127.82000000000001,257032.07,6233.22,87.4668485261802,6.0,7.978839177750907,33.08,Small,0.0
17035,PERNOD RICARD USA,22793,Kenwood Yulupa Pnt Nr,6.2,8.99,750.0,144,892.8000000000001,250.0,2247.5,260.71,28.110000000000003,123780.22,1354.6999999999998,60.275862068965516,1.7361111111111112,2.5173611111111107,6.2,Medium,0.0
90024,VINILANDIA USA,23969,Bellafina Prosecco,5.51,7.99,750.0,162,892.62,422.0,2355.58,913.5500000000001,47.19,2802.64,1462.96,62.106147955068394,2.6049382716049383,2.6389505052541953,5.51,Medium,0.0
90024,VINILANDIA USA,12374,Zanetti Prosecco Frizzante,6.66,14.99,750.0,134,892.44,629.0,6283.71,3786.21,69.7,2802.64,5391.27,85.7975622681505,4.6940298507462686,7.041044776119403,6.66,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,36235,Luce Della Vite Toscana,40.53,59.99,750.0,22,891.6600000000001,44.0,4399.5599999999995,2399.7599999999998,4.9,68054.7,3507.8999999999996,79.73297329732974,2.0,4.934122871946705,40.53,Small,0.0
10754,PERFECTA WINES,21477,Ch Canon Saint Emilion,89.03,129.99,750.0,10,890.3,25.0,3249.75,1689.8700000000001,2.79,28720.52,2359.45,72.60404646511269,2.5,3.6501740986184434,89.03,Small,0.0
90047,CRUSH WINES,15790,Humberto Canale Malbec Est,7.74,11.99,750.0,115,890.0999999999999,191.0,2290.09,395.67,21.48,1457.73,1399.9900000000002,61.13253190922629,1.6608695652173913,2.5728457476688016,7.739999999999999,Medium,0.0
8892,TRINCHERO FAMILY ESTATES,44709,Trinity Oaks Pnt Nr Cal,5.29,8.99,750.0,168,888.7199999999999,262.0,2093.38,231.71,29.450000000000003,11595.97,1204.6600000000003,57.54616935291252,1.5595238095238095,2.355500045008552,5.289999999999999,Medium,0.0
7153,PINE STATE TRADING CO,24410,Marques de Grinon 10 Caliza,12.32,17.99,750.0,72,887.04,54.0,971.4599999999999,755.5799999999999,5.98,15884.82,84.41999999999996,8.69001297016861,0.75,1.0951704545454546,12.32,Small,221.76
653,STATE WINE & SPIRITS,20492,Wild Oats Shiraz Cntrl Range,7.38,11.99,750.0,120,885.6,231.0,2769.69,1294.92,25.73,8014.9800000000005,1884.0900000000001,68.02530247067362,1.925,3.127472899728997,7.38,Medium,0.0
9552,M S WALKER INC,39098,Tohu Pnt Nr Marlboro,14.76,21.99,750.0,60,885.6,91.0,2146.0899999999997,1914.1899999999998,10.03,55551.82,1260.4899999999998,58.73425625206771,1.5166666666666666,2.4233175248419148,14.76,Small,0.0
7153,PINE STATE TRADING CO,22939,Lynch Bages 09 Pauillac,442.56,654.99,1500.0,2,885.12,6.0,3929.94,2619.96,1.34,15884.82,3044.82,77.47751874074413,3.0,4.440008134490238,442.56,Small,0.0
3252,E & J GALLO WINERY,46374,Carlo Rossi RSV Wh Znfdl Cal,11.64,16.99,5000.0,76,884.6400000000001,144.0,2446.56,356.78999999999996,108.0,61966.91,1561.9199999999998,63.84147537767314,1.894736842105263,2.765599565925122,11.64,Small,0.0
7153,PINE STATE TRADING CO,23024,Louis de Sacy Brut Gr Cru,35.33,52.99,750.0,25,883.25,27.0,1430.73,1430.73,2.97,15884.82,547.48,38.26578040580683,1.08,1.6198471553920182,35.33,Small,0.0
4950,LATITUDE BEVERAGE COMPANY,18614,Ninety+Cellars Lot 78 Cab Sv,9.2,13.99,750.0,96,883.2,192.0,2686.08,1259.1,21.44,1610.0,1802.8799999999999,67.11937097927091,2.0,3.041304347826087,9.200000000000001,Medium,0.0
4425,MARTIGNETTI COMPANIES,36907,Dom Tempier Bandol Rg,25.97,44.99,750.0,34,882.98,223.0,8917.77,3439.1400000000003,24.91,144929.24,8034.790000000001,90.09864573766761,6.5588235294117645,10.099628530657546,25.97,Small,0.0
4425,MARTIGNETTI COMPANIES,25707,Schramsberg Brut Rose,23.22,35.99,750.0,38,882.3599999999999,72.0,2775.28,2155.44,7.94,144929.24,1892.9200000000003,68.20645124095589,1.894736842105263,3.145292170995966,23.22,Small,0.0
7239,REMY COINTREAU USA INC,1072,Bruichladdich Wee Laddie Box,44.11,59.99,200.0,20,882.2,40.0,2399.6,2399.6,8.4,16978.67,1517.3999999999999,63.23553925654275,2.0,2.7200181364769893,44.11,Small,0.0
653,STATE WINE & SPIRITS,19936,Prendo Pnt Grigio,7.53,10.99,750.0,117,881.01,184.0,2094.16,324.71,20.650000000000002,8014.9800000000005,1213.1499999999999,57.9301486037361,1.5726495726495726,2.37699912600311,7.53,Medium,0.0
4425,MARTIGNETTI COMPANIES,26820,Teruzzi Vernaccia Terre Tufi,5.26,7.99,750.0,167,878.4200000000001,148.0,1182.52,607.24,16.5,144929.24,304.0999999999999,25.71626695531576,0.8862275449101796,1.3461897497780104,5.260000000000001,Medium,99.94
10000,MAJESTIC FINE WINES,44730,Kendall Jackson Spcl Cab Svg,9.14,13.99,750.0,96,877.44,166.0,2322.34,363.74,18.64,17587.59,1444.9,62.217418638097776,1.7291666666666667,2.6467222830051056,9.14,Medium,0.0
4692,KOBRAND CORPORATION,15951,Tenuta Sette Ponti Oreno,36.48,79.99,750.0,24,875.52,85.0,4589.15,1619.7,9.52,9139.38,3713.6299999999997,80.9219572251942,3.5416666666666665,5.241627832602338,36.48,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,18640,Fetzer Quartz White Blend,3.53,5.29,750.0,248,875.4399999999999,354.0,1872.66,740.6,39.54,68054.7,997.2200000000001,53.25152456932919,1.4274193548387097,2.1391071918121174,3.53,Medium,0.0
2000,SOUTHERN WINE & SPIRITS NE,13145,F Coppola Directors Cab Svgn,14.56,21.99,750.0,60,873.6,92.0,1805.08,923.54,10.24,19016.59,931.4799999999999,51.603253041416444,1.5333333333333334,2.0662545787545787,14.56,Small,0.0
4692,KOBRAND CORPORATION,22067,Dom Zind Humbrecht Pnt Bl 12,14.56,21.99,750.0,60,873.6,88.0,1935.12,1451.34,9.72,9139.38,1061.52,54.85551283641325,1.4666666666666666,2.21510989010989,14.56,Small,0.0
8892,TRINCHERO FAMILY ESTATES,17039,Sutter Home Pink Bubbly Mosc,7.28,10.99,750.0,120,873.6,106.0,1164.94,395.64,11.84,11595.97,291.34000000000003,25.00901333974282,0.8833333333333333,1.3334935897435898,7.28,Medium,101.92
9552,M S WALKER INC,11163,B Side Cab Svgn,14.56,26.99,750.0,60,873.6,74.0,1775.26,911.6199999999999,8.24,55551.82,901.66,50.790306771965795,1.2333333333333334,2.032119963369963,14.56,Small,0.0
7153,PINE STATE TRADING CO,45745,Fess Parker Frontier Red Cal,8.16,11.99,750.0,107,873.12,114.0,1318.86,603.47,12.73,15884.82,445.7399999999999,33.79737045630316,1.0654205607476634,1.5105140186915886,8.16,Medium,0.0
9552,M S WALKER INC,19887,Guasti Clemente Barolo Rsva,32.25,64.99,750.0,27,870.75,570.0,28494.3,11697.66,63.620000000000005,55551.82,27623.55,96.94412566723871,21.11111111111111,32.72385874246339,32.25,Small,0.0
9815,WINE GROUP INC,46065,Corbett Canyon Pnt Nr,8.44,12.99,3000.0,103,869.32,157.0,2039.43,1857.57,70.65,27100.41,1170.1100000000001,57.37436440574083,1.5242718446601942,2.346006073712787,8.440000000000001,Medium,0.0
10754,PERFECTA WINES,36060,Vieux Ch Certan 10 Red Brdx,217.33,455.99,750.0,4,869.32,9.0,2933.91,1629.95,1.01,28720.52,2064.5899999999997,70.36991591425776,2.25,3.374948235402383,217.33,Small,0.0
10754,PERFECTA WINES,18660,Gaia Ritinitis Nobile Retsna,10.34,14.99,750.0,84,868.56,124.0,1858.76,149.9,13.94,28720.52,990.2,53.27207385568874,1.4761904761904763,2.1400478953670445,10.34,Medium,0.0
4425,MARTIGNETTI COMPANIES,14100,Douglass Hill Chard,4.02,5.99,750.0,216,868.32,382.0,2288.18,221.63,42.95,144929.24,1419.8599999999997,62.05193647352917,1.7685185185185186,2.6351805785885385,4.0200000000000005,Medium,0.0
10754,PERFECTA WINES,36071,Ch La Mondot 10,289.18,598.99,750.0,3,867.54,6.0,2567.94,855.98,0.68,28720.52,1700.4,66.21650038552302,2.0,2.960024897987413,289.18,Small,0.0
9552,M S WALKER INC,19558,Verite La Joie Red Sonoma,289.11,424.99,750.0,3,867.33,12.0,5099.88,2549.94,1.34,55551.82,4232.55,82.99312925010001,4.0,5.879976479540659,289.11,Small,0.0
1392,CONSTELLATION BRANDS INC,6220,Casa Noble Sngl Barrel Anejo,96.29,129.99,750.0,9,866.61,18.0,2339.82,1819.8600000000001,14.2,79528.99,1473.21,62.96253557965997,2.0,2.699968844116731,96.29,Small,0.0
653,STATE WINE & SPIRITS,19946,Dolin Sweet White Vermouth,9.73,14.99,750.0,89,865.97,156.0,2316.44,1495.99,17.310000000000002,8014.9800000000005,1450.47,62.61634231838511,1.752808988764045,2.674965645461159,9.73,Medium,0.0
9552,M S WALKER INC,25481,Angela Yamhill-Carlton Pnt N,24.02,36.99,750.0,36,864.72,58.0,2145.42,1627.5600000000002,6.42,55551.82,1280.7,59.69460525211847,1.6111111111111112,2.4810574521232307,24.02,Small,0.0
3960,DIAGEO NORTH AMERICA INC,2903,White Horse Scotch,20.58,27.99,1750.0,42,864.36,84.0,2351.16,1539.4499999999998,154.42,257032.07,1486.7999999999997,63.23687031082529,2.0,2.7201166180758016,20.580000000000002,Small,0.0
1587,VINEYARD BRANDS INC,21983,Massolino Barbera D'Alba,11.68,17.99,750.0,74,864.3199999999999,556.0,10002.439999999999,6206.549999999999,61.660000000000004,6070.09,9138.119999999999,91.35890842634397,7.513513513513513,11.5726119955572,11.68,Small,0.0
4425,MARTIGNETTI COMPANIES,18756,Yellow Tail Pink Moscato,5.36,7.99,750.0,161,862.9599999999999,293.0,2341.07,1542.07,32.47,144929.24,1478.1100000000001,63.13822312019718,1.8198757763975155,2.712837211458237,5.359999999999999,Medium,0.0
3252,E & J GALLO WINERY,18852,Mirassou Sunset Red,5.29,8.99,750.0,163,862.27,330.0,2636.7,966.7900000000001,36.96,61966.91,1774.4299999999998,67.29737929988244,2.0245398773006134,3.057858907302817,5.29,Medium,0.0
4425,MARTIGNETTI COMPANIES,21733,Dom Fond Croze CdR Serra Grd,8.78,12.99,750.0,98,860.4399999999999,284.0,3689.16,1039.2,31.8,144929.24,2828.72,76.67653341139989,2.8979591836734695,4.287527311608015,8.78,Medium,0.0
90047,CRUSH WINES,24218,Aizpurua B,11.91,17.99,750.0,72,857.52,60.0,1073.3999999999999,463.73999999999995,6.680000000000001,1457.73,215.87999999999988,20.111794298490768,0.8333333333333334,1.2517492303386508,11.91,Small,142.92000000000002
480,BACARDI USA INC,3778,Grey Goose Le Citron Vodka,34.3,46.99,1750.0,25,857.5,379.0,17809.21,13157.2,696.73,89286.27,16951.71,95.18507558729445,15.16,20.76875801749271,34.3,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,20985,Tarantas Tempranillo,7.79,11.99,750.0,110,856.9000000000001,170.0,2038.3,1163.03,18.85,68054.7,1181.3999999999999,57.96006475984888,1.5454545454545454,2.378690629011553,7.790000000000001,Medium,0.0
1601,VRANKEN AMERICA,22819,Rozes Infanta Isabel 10 Yr,15.86,24.99,750.0,54,856.4399999999999,252.0,6211.48,5421.799999999999,27.8,1048.97,5355.04,86.21198168552424,4.666666666666667,7.252673859231236,15.86,Small,0.0
1703,ALISA CARR BEVERAGES,90012,Ch Malartic Lagravier 12 RG,34.24,49.99,750.0,25,856.0,232.0,11597.68,6298.740000000001,25.810000000000002,172.0,10741.68,92.61921349787198,9.28,13.548691588785047,34.24,Small,0.0
9744,FREDERICK WILDMAN & SONS,18239,Pol Roger Rose 02 Brut,50.32,77.99,750.0,17,855.44,24.0,1871.76,779.9,2.68,3999.93,1016.3199999999999,54.29755951617729,1.411764705882353,2.188066959693257,50.32,Small,0.0
90011,FORTUNE WINE BROKERS LLC,16389,R. Merlo Pnt Nr,12.58,19.99,750.0,68,855.44,54.0,1109.46,349.84,6.04,238.60999999999999,254.01999999999998,22.895823193265187,0.7941176470588235,1.2969466005798185,12.58,Small,176.12
9552,M S WALKER INC,24276,Paul Buisse Svgn Bl Touraine,8.05,11.99,750.0,106,853.3,166.0,1990.34,503.58,18.580000000000002,55551.82,1137.04,57.12792789171699,1.5660377358490567,2.3325208015938124,8.049999999999999,Medium,0.0
3252,E & J GALLO WINERY,43542,Carlo Rossi RSV Cab Svgn Cal,10.66,15.99,4000.0,80,852.8,130.0,2078.7,911.4300000000001,78.0,61966.91,1225.8999999999999,58.97435897435898,1.625,2.4375,10.66,Medium,0.0
3960,DIAGEO NORTH AMERICA INC,3198,Smirnoff Peach Vodka,10.23,12.99,750.0,83,849.09,68.0,883.32,623.52,53.6,257032.07,34.23000000000002,3.8751528324955866,0.8192771084337349,1.0403137476592588,10.23,Medium,153.45000000000002
480,BACARDI USA INC,4214,Bacardi O Orange Rum,7.57,11.99,750.0,112,847.84,222.0,2981.7799999999997,1402.98,174.86,89286.27,2133.9399999999996,71.5659773692224,1.9821428571428572,3.516913568597848,7.57,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,856,Chinaco Blanco Tequila,21.73,29.99,750.0,39,847.47,339.0,10166.609999999999,6897.7,267.26,68054.7,9319.14,91.66418304626617,8.692307692307692,11.996424652200076,21.73,Small,0.0
653,STATE WINE & SPIRITS,9140,Caffo Vecchio Amaro del Capo,16.29,21.99,750.0,52,847.0799999999999,394.0,8664.06,6289.139999999999,310.64,8014.9800000000005,7816.98,90.22305939709558,7.576923076923077,10.228148462955094,16.29,Small,0.0
1650,Circa Wines,22209,The Insider Cab Svgn,11.76,17.99,750.0,72,846.72,106.0,1906.9399999999998,503.71999999999997,11.9,211.97,1060.2199999999998,55.597973717054536,1.4722222222222223,2.2521494708994707,11.76,Small,0.0
9552,M S WALKER INC,19572,Anakota Cab Svgn Helena Dako,44.51,64.99,750.0,19,845.69,34.0,2719.66,2399.7,3.74,55551.82,1873.9699999999998,68.90456895347212,1.7894736842105263,3.215906537856661,44.510000000000005,Small,0.0
7153,PINE STATE TRADING CO,23944,Ch du Courlat 10,17.23,24.99,750.0,49,844.27,440.0,10995.6,6022.589999999999,48.86,15884.82,10151.33,92.32174688057042,8.979591836734693,13.02379570516541,17.23,Small,0.0
10754,PERFECTA WINES,45912,L'Ecole No 41 Chenin Bl OV,11.72,16.99,750.0,72,843.8399999999999,118.0,2172.8199999999997,1738.05,13.0,28720.52,1328.9799999999998,61.16383317532055,1.6388888888888888,2.5749194160030338,11.719999999999999,Small,0.0
2242,DELICATO VINEYARDS INC,14962,Stone Barn Chard,3.19,4.79,750.0,264,842.1600000000001,404.0,1935.1599999999999,253.87,45.34,7982.65,1092.9999999999998,56.48111784038529,1.5303030303030303,2.297853139545929,3.1900000000000004,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,38649,Villa Rosa Barolo Piedmonte,17.53,26.99,750.0,48,841.44,99.0,2672.0099999999998,1241.54,11.05,68054.7,1830.5699999999997,68.50909989109321,2.0625,3.1755205362236163,17.53,Small,0.0
8004,SAZERAC CO INC,3752,Margaritaville Coconut,11.06,14.49,750.0,76,840.56,132.0,1912.68,1246.14,104.0,50293.62,1072.1200000000001,56.0532864880691,1.736842105263158,2.275483011325783,11.059999999999999,Small,0.0
4425,MARTIGNETTI COMPANIES,22703,Carne Humana Red,23.33,34.99,750.0,36,839.8799999999999,26.0,909.74,454.87,2.89,144929.24,69.86000000000013,7.6791171103832,0.7222222222222222,1.083178549316569,23.33,Small,233.29999999999998
2000,SOUTHERN WINE & SPIRITS NE,19971,Ch Le Bon Pasteur 10 Brdx,83.89,124.99,750.0,10,838.9,25.0,3124.75,2124.83,2.77,19016.59,2285.85,73.15305224417953,2.5,3.724818214328287,83.89,Small,0.0
10754,PERFECTA WINES,23965,Dom le Clos des Lumieres CdR,9.86,16.99,750.0,85,838.0999999999999,195.0,3307.0499999999997,2561.49,21.53,28720.52,2468.95,74.65717179964017,2.2941176470588234,3.945889511991409,9.86,Medium,0.0
653,STATE WINE & SPIRITS,20555,Red Newt Clrs Rsl Finger Lak,8.21,12.99,750.0,102,837.42,171.0,2307.29,996.28,19.1,8014.9800000000005,1469.87,63.70547265406602,1.6764705882352942,2.755236321081417,8.209999999999999,Medium,0.0
653,STATE WINE & SPIRITS,21992,Art of Eart Montepulciano d',5.26,11.99,750.0,159,836.3399999999999,512.0,3430.88,1415.03,57.2,8014.9800000000005,2594.54,75.62316373641748,3.220125786163522,4.1022550637300625,5.26,Medium,0.0
10754,PERFECTA WINES,23746,Ch Brannon 12 Pessac-Leognan,59.6,89.99,750.0,14,834.4000000000001,35.0,3149.65,809.91,3.9200000000000004,28720.52,2315.25,73.5081675741749,2.5,3.7747483221476505,59.60000000000001,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,10623,Querceto La Corte Toscana,31.97,46.99,750.0,26,831.22,117.0,5626.83,3487.27,12.97,68054.7,4795.61,85.227561522207,4.5,6.769363104833858,31.970000000000002,Small,0.0
9625,WESTERN SPIRITS BEVERAGE CO,3740,Kru Peach Mango Vodka,5.26,6.99,750.0,158,831.08,652.0,8143.4800000000005,4196.64,513.77,1933.19,7312.400000000001,89.79453501451468,4.1265822784810124,9.798671608028108,5.260000000000001,Medium,0.0
1128,BROWN-FORMAN CORP,7780,Herradura Reposado Lot 598,34.58,45.99,750.0,24,829.92,80.0,3679.2,1011.7800000000001,62.97,68601.68,2849.2799999999997,77.44292237442923,3.3333333333333335,4.433198380566802,34.58,Small,0.0
1590,DIAGEO CHATEAU ESTATE WINES,18779,Girl Go Lightly Chardonnay,2.03,2.99,750.0,408,828.24,814.0,2433.86,293.02000000000004,91.52,7259.75,1605.6200000000001,65.97010510053988,1.9950980392156863,2.9385926784506906,2.03,Medium,0.0
6213,MHW LTD,8008,Bols Peppermint Schnapps,7.14,9.99,1000.0,116,828.24,250.0,2497.5,1858.14,262.5,9621.58,1669.26,66.83723723723723,2.1551724137931036,3.0154303100550566,7.14,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,38314,Momokawa Silver Sake,9.86,14.99,750.0,84,828.24,180.0,1618.2,230.69,20.19,68054.7,789.96,48.817204301075265,2.142857142857143,1.953781512605042,9.86,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,20416,Januik Cab Svgn Columbia Vly,17.23,24.99,750.0,48,827.04,88.0,2199.12,1199.52,9.76,68054.7,1372.08,62.39222961912038,1.8333333333333333,2.659024956471271,17.23,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,25741,Cesari Recioto Valpolicella,25.8,39.99,500.0,32,825.6,40.0,1599.6,439.89000000000004,3.02,68054.7,773.9999999999999,48.387096774193544,1.25,1.9374999999999998,25.8,Small,0.0
11567,CAMPARI AMERICA,8010,Wild Turkey Forgiven,39.28,54.99,750.0,21,824.88,179.0,9843.210000000001,7643.610000000001,141.13,20964.81,9018.330000000002,91.61980695321954,8.523809523809524,11.932899330811756,39.28,Small,0.0
1601,VRANKEN AMERICA,21614,Billette Bousquet Prov Rose,8.16,11.99,750.0,101,824.16,172.0,2062.2799999999997,587.51,19.21,1048.97,1238.12,60.036464495606815,1.702970297029703,2.5022811104639873,8.16,Medium,0.0
653,STATE WINE & SPIRITS,16583,Pali Huntington Pnt Nr,13.51,22.99,750.0,61,824.11,148.0,2958.52,2018.9899999999998,16.38,8014.9800000000005,2134.41,72.14451820504847,2.4262295081967213,3.589957651284416,13.51,Small,0.0
10754,PERFECTA WINES,13796,Peter Paul Pnt Nr Mill Sta,22.87,34.99,750.0,36,823.3199999999999,30.0,1049.7,209.94,3.3600000000000003,28720.52,226.3800000000001,21.56616176050301,0.8333333333333334,1.2749599183792453,22.869999999999997,Small,137.22
9552,M S WALKER INC,26051,Ch des Labourons Fleurie Rou,9.8,14.99,750.0,84,823.1999999999999,142.0,2128.58,1588.94,15.700000000000001,55551.82,1305.38,61.326330229542705,1.6904761904761905,2.5857385811467446,9.799999999999999,Medium,0.0
9622,WEIN BAUER INC,47075,Turn Me Red,6.23,9.29,750.0,132,822.36,156.0,1389.04,1059.75,17.26,222.23,566.68,40.79652133847837,1.1818181818181819,1.6890899362809475,6.23,Medium,0.0
8673,STE MICHELLE WINE ESTATES,14121,Antica Chard Napa Valley,21.08,30.99,750.0,39,822.12,76.0,2387.24,1751.4399999999998,8.42,15919.7,1565.12,65.56190412359042,1.9487179487179487,2.903761008125334,21.080000000000002,Small,0.0
7749,R.P.IMPORTS INC,19630,Ch Bernadotte 10 Haut Medoc,23.48,34.99,750.0,35,821.8000000000001,61.0,2134.39,839.76,6.8100000000000005,91.5,1312.5899999999997,61.4971959201458,1.7428571428571429,2.597213433925529,23.48,Small,0.0
4425,MARTIGNETTI COMPANIES,24285,Dom Clavel Languedoc,9.03,13.99,750.0,91,821.73,551.0,7708.49,4294.93,61.22,144929.24,6886.76,89.33993557752557,6.054945054945055,9.380806347583755,9.03,Medium,0.0
4692,KOBRAND CORPORATION,11263,Sequoia Grove Chard,13.69,19.99,750.0,60,821.4,64.0,1367.36,951.55,7.0600000000000005,9139.38,545.9599999999999,39.928036508307976,1.0666666666666667,1.6646700754808863,13.69,Small,0.0
10754,PERFECTA WINES,20517,Hauts de Smith Rouge Pessac,22.81,35.99,750.0,36,821.1600000000001,293.0,10545.07,6226.27,32.52,28720.52,9723.91,92.21285396872662,8.13888888888889,12.841675191192945,22.810000000000002,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,18270,Donnafugata Ben Rye,11.4,16.99,375.0,72,820.8000000000001,144.0,2446.56,373.78,8.14,68054.7,1625.7599999999998,66.45085344320188,2.0,2.9807017543859646,11.4,Small,0.0
10754,PERFECTA WINES,25334,Masseria Prosecco,6.84,9.99,750.0,120,820.8,192.0,1918.08,159.84,21.6,28720.52,1097.28,57.20720720720721,1.6,2.336842105263158,6.84,Medium,0.0
90024,VINILANDIA USA,18839,Mas Carlot Grenache Syrah,8.55,12.99,750.0,96,820.8,128.0,1662.72,207.84,14.38,2802.64,841.9200000000001,50.635103926097,1.3333333333333333,2.0257309941520467,8.549999999999999,Medium,0.0
4425,MARTIGNETTI COMPANIES,24965,Ch Haut Gravet Gr Chemin St,24.13,34.99,750.0,34,820.4200000000001,44.0,1539.56,139.96,4.94,144929.24,719.1399999999999,46.710748525552745,1.2941176470588236,1.8765510348358156,24.130000000000003,Small,0.0
90047,CRUSH WINES,14390,Il Cavaliere Pnt Grigio,7.38,10.99,750.0,111,819.1800000000001,182.0,2182.18,431.64,20.48,1457.73,1362.9999999999998,62.460475304511995,1.6396396396396395,2.6638589809321513,7.380000000000001,Medium,0.0
4425,MARTIGNETTI COMPANIES,27204,Conundrum Sparkling 25th Ann,17.0,24.99,750.0,48,816.0,96.0,2399.04,49.98,10.8,144929.24,1583.04,65.98639455782312,2.0,2.94,17.0,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,25608,Artesa Elements Cab Svgn,12.74,18.99,750.0,64,815.36,128.0,1088.72,427.52,14.32,68054.7,273.36,25.1083841575428,2.0,1.3352629513343799,12.74,Small,0.0
4425,MARTIGNETTI COMPANIES,21408,Ramon Cardova Garnacha,11.99,17.99,750.0,68,815.3199999999999,266.0,4785.34,2986.3399999999997,29.52,144929.24,3970.0200000000004,82.96213017256872,3.911764705882353,5.869278320168768,11.989999999999998,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,8818,Jack Daniel BTB NE Tap House,37.03,49.99,750.0,22,814.6600000000001,24.0,1199.76,499.90000000000003,18.9,68054.7,385.0999999999999,32.09808628392344,1.0909090909090908,1.4727125426558316,37.03,Small,0.0
1128,BROWN-FORMAN CORP,5434,Southern Comfort Caramel,8.64,13.99,750.0,94,812.1600000000001,624.0,7169.76,4699.41,492.05,68601.68,6357.6,88.67242418156258,6.638297872340425,8.828014184397162,8.64,Medium,0.0
4692,KOBRAND CORPORATION,13229,Cakebread Vine Hill Cab,67.56,99.99,750.0,12,810.72,30.0,2999.7,2599.74,3.3,9139.38,2188.9799999999996,72.97329732973297,2.5,3.7000444049733567,67.56,Small,0.0
10754,PERFECTA WINES,24159,Krupp Bros The Doctor Red,67.56,99.99,750.0,12,810.72,39.0,3899.6099999999997,1699.83,4.35,28720.52,3088.8899999999994,79.2102287151792,3.25,4.810057726465364,67.56,Small,0.0
653,STATE WINE & SPIRITS,44394,Oak Ridge OZV Znfdl Lodi,9.65,13.99,750.0,84,810.6,132.0,1774.6799999999998,173.87,14.870000000000001,8014.9800000000005,964.0799999999998,54.32415984853607,1.5714285714285714,2.1893412287194667,9.65,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,12351,Mercer Cab Svgn,13.51,19.99,750.0,60,810.6,97.0,1939.03,1359.32,10.76,68054.7,1128.4299999999998,58.19559264168166,1.6166666666666667,2.392092277325438,13.51,Small,0.0
1392,CONSTELLATION BRANDS INC,41141,Ruffino Modus Toscana,16.88,25.99,750.0,48,810.24,125.0,3248.75,1065.59,13.98,79528.99,2438.51,75.05994613312814,2.6041666666666665,4.009614435229068,16.88,Small,0.0
90047,CRUSH WINES,16556,The Transcendentalist,16.88,25.99,750.0,48,810.24,80.0,2239.2,1455.48,8.88,1457.73,1428.9599999999998,63.81564844587352,1.6666666666666667,2.7636255924170614,16.88,Small,0.0
3252,E & J GALLO WINERY,14413,Tisdale Vyds Pnt Grigio,2.59,3.99,750.0,312,808.0799999999999,576.0,2298.2400000000002,119.7,64.80000000000001,61966.91,1490.1600000000003,64.83918128654972,1.8461538461538463,2.8440748440748447,2.59,Medium,0.0
4425,MARTIGNETTI COMPANIES,36155,De Villaine Bouzeron Aligot,22.44,32.99,750.0,36,807.8399999999999,50.0,1649.5,527.84,5.6000000000000005,144929.24,841.6600000000001,51.02515913913308,1.3888888888888888,2.041864725688255,22.439999999999998,Small,0.0
1392,CONSTELLATION BRANDS INC,4525,Paul Masson Peach Brandy,6.15,7.99,750.0,131,805.65,273.0,2181.27,159.8,214.98,79528.99,1375.62,63.06509510514516,2.0839694656488548,2.707466021225098,6.1499999999999995,Medium,0.0
7153,PINE STATE TRADING CO,39689,Hahn Meritage Central Coast,8.66,12.99,750.0,93,805.38,853.0,14065.97,7404.009999999999,94.85000000000001,15884.82,13260.59,94.2742661899606,9.172043010752688,17.465010305694207,8.66,Medium,0.0
